name,category,address,maps_url
"ZUS Coffee – Ecohill, Semenyih",Kuala Lumpur/Selangor,"C-06-01, Blok C, Pusat Komersial Dataran Ecohill, Jalan Ecohill 1/2, Setia Ecohill 43500 Semenyih, Selangor",https://maps.app.goo.gl/bEpkHP48dJJ3ZBSw9
BANDAR BARU SELAYANG,Kuala Lumpur/Selangor,"59, Jalan 2/16, Bandar Baru Selayang 68100 Batu Caves, Selangor",https://goo.gl/maps/jr1tADwxQfWhU3tt9
BANDAR BUKIT RAJA,Kuala Lumpur/Selangor,"13G, Jalan Rodat 2A/KU5, Bandar Bukit Raja 41050 Klang Selangor",https://goo.gl/maps/euN6UosVpihBmUgq6
SETIA ALAM TP2,Kuala Lumpur/Selangor,"36-G, Jalan Setia Utama AS U13/AS, Setia Alam, 40170 Shah Alam Selangor",https://goo.gl/maps/Yy4bN4o3t8KUV65W9
SUNWAY PINNACLE,Kuala Lumpur/Selangor,"Unit G-02, Ground Floor, The Pinnacle Annexe, Persiaran Lagoon, Sunway City, 47500, Selangor",https://goo.gl/maps/zpkqHfttVscM32zz7
KOTA KEMUNING,Kuala Lumpur/Selangor,"1-17-1, No. 14, Persiaran Anggerik Vanilla, Kota Kemuning, Seksyen 31, 40460 Shah Alam, Selangor",https://goo.gl/maps/4zxXmFwCvu9xotAy5
SHAH ALAM SEKSYEN 7,Kuala Lumpur/Selangor,"24, Jalan Plumbum P7/P, Seksyen 7, 40000 Shah Alam, Selangor.",https://goo.gl/maps/m2GFHP9MnQs4VXAN8
"ZUS Coffee – MKH Boulevard, Kajang",Kuala Lumpur/Selangor,"Lot G-15, MKH Boulevard Kajang, Jalan Changkat, Bandar Kajang, 43000 Kajang Selangor.",https://maps.app.goo.gl/Rokmgi9ixdxmya7B7
THE CURVE,Kuala Lumpur/Selangor,"K-G27-W, The Curve, Jalan PJU 7/3, Mutiara Damansara, 47820 Petaling Jaya, Selangor.",https://goo.gl/maps/5WpCbqwgiqmarPBQ9
?CHERAS TRADER SQUARE,Kuala Lumpur/Selangor,"83A-G, Jalan Dataran Cheras 4, Dataran Perniagaan Cheras, Balakong 43200 Selangor.",https://goo.gl/maps/57v1hCYjiF7CJvv36
MAIN PLACE,Kuala Lumpur/Selangor,"GF-20, Main Place Mall, USJ 21, 47640 Subang Jaya, Selangor.",https://goo.gl/maps/LLSeca18BMWBuMTYA
ZUS BUKIT TINGGI 2,Kuala Lumpur/Selangor,"No.55, Lorong Batu Nilam 21B, Bandar Bukit Tinggi 2, 41200 Klang Selangor Darul Ehsan.",https://goo.gl/maps/pcrkN8KNVyHHUr6q7
ZUS Coffee – The Mines Shopping Mall,Kuala Lumpur/Selangor,"The Mines Shopping Mall, Level 3-21A, Jalan Dulang, Seri Kembangan, 43300 Selangor.",https://maps.app.goo.gl/sQUfwMYdT15j6Zj9A
IOI RIO CITY,Kuala Lumpur/Selangor,"Lot 11-1, IOI RIO Office Park, 47100 Puchong, Selangor",https://goo.gl/maps/noRNa2WrthZToe5e7
PUCHONG IOI MALL,Kuala Lumpur/Selangor,"Lot FK-02, First, Jalan Puchong, Bandar Puchong Jaya, 47170 Puchong, Selangor.",https://goo.gl/maps/WvTgKuDH2CQ98ihY6
BANDAR MENJALARA,Kuala Lumpur/Selangor,"37G, Jalan 3/62A, Bandar Menjalara, 52200 Kuala Lumpur",https://goo.gl/maps/LcbzA6bhyEGRCUKN9
MASJID JAMEK,Kuala Lumpur/Selangor,"No. 45-1 & 45-2, Ground Floor, Leboh Ampang, Kuala Lumpur City Centre, 50100 Kuala Lumpur",https://goo.gl/maps/amJyLZ5Kwx2k3VGe6
BANDAR SRI PERMAISURI,Kuala Lumpur/Selangor,"11G, Jalan Dwitasik 1, Bandar Sri Permaisuri, 56000 Kuala Lumpur",https://goo.gl/maps/AEAGzQnW8btggXtx5
PAVILION BUKIT JALIL,Kuala Lumpur/Selangor,"Lot P.1.05.00 Pavilion Bukit Jalil, Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur",https://goo.gl/maps/fDyasTvhs3JmQbzeA
MYTOWN CHERAS,Kuala Lumpur/Selangor,"Mytown Shopping Mall, LOT G-K-015 & 016, Ground Floor, No.6, Jalan Cochrane, Seksyen 90, 55100 Kuala Lumpur",https://goo.gl/maps/Wnsi5P8APXzrSVsf7
"ZUS Coffee – Taman Bendahara, Kuala Selangor",Kuala Lumpur/Selangor,"No. 2, Jalan Bendahara 1/2A. Taman Bendahara 45000 Kuala Selangor.",https://maps.app.goo.gl/vVfbshkjfPtGWHUd8
MID VALLEY MEGAMALL,Kuala Lumpur/Selangor,"SK-10, Second Floor, Mid Valley Megamall, Lingkaran Syed Putra, Midvalley City, 59200 Kuala Lumpur",https://goo.gl/maps/g4FugRDNNbutEqCEA
"ZUS Coffee – Fortune Centra, Kepong",Kuala Lumpur/Selangor,"G-16, Fortune Centra, 2, Jalan Metro Perdana Timur 6, Taman Usahawan Kepong, 52100 Kuala Lumpur",https://maps.app.goo.gl/kRSQA7sxDiTShDGL6
FOUND8 KL SENTRAL,Kuala Lumpur/Selangor,"5, Jalan Stesen Sentral, East Wing, Level 3 Kuala Lumpur Sentral 50470 Kuala Lumpur",https://goo.gl/maps/hXSR5K3Ae2L8t3o56
PUBLIKA,Kuala Lumpur/Selangor,"Lot K1, G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur",https://goo.gl/maps/er2Frnbt1EsDipdG6
PLAZA DAMAS,Kuala Lumpur/Selangor,"60, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",https://goo.gl/maps/758BwxAPbNza1Smb9
SRI PETALING,Kuala Lumpur/Selangor,"Lot 36-J, Jalan Radin Anum, Sri Petaling, 57000 Kuala Lumpur",https://goo.gl/maps/CRBGyGYj6qpp4Qib6
KL EAST MALL,Kuala Lumpur/Selangor,"Lot G2K-03A, KL East Mall, Jalan Lingkaran Tengah 2, Taman Sri Melati, 53100 Kuala Lumpur.",https://goo.gl/maps/iaBSM94FxsSZhrWf7
DANAU KOTA,Kuala Lumpur/Selangor,"Lot 1-3, Danau Kota Kormesial, No. 1, Jalan 6A/6, Jalan Taman Ibu Kota, Taman Danau Kota, 53300 Kuala Lumpur.",https://goo.gl/maps/YZt1439jNkhU5RGu8
EKOCHERAS MALL,Kuala Lumpur/Selangor,"S-63A, 2nd Floor, EkoCheras Mall, No 693, Batu 5, Jalan Cheras, 56000 Kuala Lumpur.",https://goo.gl/maps/tKrv7d1MDG1gonAj8
BINJAI 8 PREMIUM SOHO,Kuala Lumpur/Selangor,"G04, Pangsapuri Servis (Suite) Binjai 8 No, 2, Lorong Binjai, 50450 Kuala Lumpur.",https://g.page/ZusCoffee?share
"ZUS Coffee – The Park Sky Residence, Bukit Jalil",Kuala Lumpur/Selangor,"22, The Park Sky Residence @ Bukit Jalil City, Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur.",https://maps.app.goo.gl/LiYHGJBVCkLptukA9
TAMAN DESA,Kuala Lumpur/Selangor,"No 11-0-10, Jalan 4/109F Danau Business Centre, Taman Danau Desa, 58100 Kuala Lumpur.",https://goo.gl/maps/ep7uUzN6Rwszehee7
BINJAI 8 PREMIUM SOHO,Kuala Lumpur/Selangor,"G04, Pangsapuri Servis (Suite) Binjai 8 No, 2, Lorong Binjai, 50450 Kuala Lumpur.",https://g.page/ZusCoffee?share
